௧	ஒரு இலட்சம்
௨	இரண்டு இலட்சம்
௩	மூன்று இலட்சம்
௪	நான்கு இலட்சம்
௫	ஐந்து இலட்சம்
௬	ஆறு இலட்சம்
௭	ஏழு இலட்சம்
௮	எட்டு இலட்சம்
௯	ஒன்பது இலட்சம்
௧	ஒரு லட்சம்
௨	இரண்டு லட்சம்
௩	மூன்று லட்சம்
௪	நான்கு லட்சம்
௫	ஐந்து லட்சம்
௬	ஆறு லட்சம்
௭	ஏழு லட்சம்
௮	எட்டு லட்சம்
௯	ஒன்பது லட்சம்
