௧௦	பத்து
௧௧	பதினொன்று
௧௨	பன்னிரண்டு
௧௩	பதின்மூன்று
௧௪	பதினான்கு
௧௫	பதினைந்து
௧௬	பதினாறு
௧௭	பதினேழு
௧௮	பதினெட்டு
௧௯	பத்தொன்பது
௨௦	இருபது
௨௧	இருபத்து ஒன்று
௨௨	இருபத்து இரண்டு
௨௩	இருபத்து மூன்று
௨௪	இருபத்து நான்கு
௨௫	இருபத்து ஐந்து
௨௬	இருபத்து ஆறு
௨௭	இருபத்து ஏழு
௨௮	இருபத்து எட்டு
௨௯	இருபத்து ஒன்பது
௩௦	முப்பது
௩௧	முப்பத்து ஒன்று
௩௨	முப்பத்து இரண்டு
௩௩	முப்பத்து மூன்று
௩௪	முப்பத்து நான்கு
௩௫	முப்பத்து ஐந்து
௩௬	முப்பத்து ஆறு
௩௭	முப்பத்து ஏழு
௩௮	முப்பத்து எட்டு
௩௯	முப்பத்து ஒன்பது
௪௦	நாற்பது
௪௧	நாற்பத்து ஒன்று
௪௨	நாற்பத்து இரண்டு
௪௩	நாற்பத்து மூன்று
௪௪	நாற்பத்து நான்கு
௪௪	நாற்பத்துநான்கு
௪௫	நாற்பத்து ஐந்து
௪௬	நாற்பத்து ஆறு
௪௭	நாற்பத்து ஏழு
௪௮	நாற்பத்து எட்டு
௪௯	நாற்பத்து ஒன்பது
௫௦	ஐம்பது
௫௧	ஐம்பத்து ஒன்று
௫௨	ஐம்பத்து இரண்டு
௫௩	ஐம்பத்து மூன்று
௫௪	ஐம்பத்து நான்கு
௫௫	ஐம்பத்து ஐந்து
௫௬	ஐம்பத்து ஆறு
௫௭	ஐம்பத்து ஏழு
௫௮	ஐம்பத்து எட்டு
௫௯	ஐம்பத்து ஒன்பது
௬௦	அறுபது
௬௧	அறுபத்து ஒன்று
௬௨	அறுபத்து இரண்டு
௬௩	அறுபத்து மூன்று
௬௪	அறுபத்து நான்கு
௬௫	அறுபத்து ஐந்து
௬௬	அறுபத்து ஆறு
௬௭	அறுபத்து ஏழு
௬௮	அறுபத்து எட்டு
௬௯	அறுபத்து ஒன்பது
௭௦	எழுபது
௭௧	எழுபத்து ஒன்று
௭௨	எழுபத்து இரண்டு
௭௩	எழுபத்து மூன்று
௭௪	எழுபத்து நான்கு
௭௫	எழுபத்து ஐந்து
௭௬	எழுபத்து ஆறு
௭௭	எழுபத்து ஏழு
௭௮	எழுபத்து எட்டு
௭௯	எழுபத்து ஒன்பது
௮௦	எண்பது
௮௧	எண்பத்து ஒன்று
௮௨	எண்பத்து இரண்டு
௮௩	எண்பத்து மூன்று
௮௪	எண்பத்து நான்கு
௮௫	எண்பத்து ஐந்து
௮௬	எண்பத்து ஆறு
௮௭	எண்பத்து ஏழு
௮௮	எண்பத்து எட்டு
௮௯	எண்பத்து ஒன்பது
௯௦	தொண்ணூறு
௯௧	தொண்ணூற்று ஒன்று
௯௨	தொண்ணூற்று இரண்டு
௯௩	தொண்ணூற்று மூன்று
௯௪	தொண்ணூற்று நான்கு
௯௫	தொண்ணூற்று ஐந்து
௯௬	தொண்ணூற்று ஆறு
௯௭	தொண்ணூற்று ஏழு
௯௮	தொண்ணூற்று எட்டு
௯௯	தொண்ணூற்று ஒன்பது
௨௫	இருபத்தைந்து
௩௫	முப்பத்தைந்து
௪௫	நாற்பத்தைந்து
௫௫	ஐம்பத்தைந்து
௬௫	அறுபத்தைந்து
௭௫	எழுபத்தைந்து
௮௫	எண்பத்தைந்து
௯௫	தொண்ணூற்றைந்து
௧௩	பதிமூன்று
௧௪	பதிநான்கு
௨௨	இருபத்திரண்டு
௨௩	இருபத்திமூன்று
௩௨	முப்பத்திரண்டு
௩௬	முப்பத்தாறு
௪௬	நாற்பத்தாறு
௬௬	அறுபத்தாறு
௨௧	இருபத்தொன்று
௩௧	முப்பத்தொன்று
௪௧	நாற்பத்தொன்று
௫௧	ஐம்பத்தொன்று
௬௧	அறுபத்தொன்று
௭௧	எழுபத்தொன்று
௮௧	எண்பத்தொன்று
௯௧	தொண்ணூற்றொன்று
௮௮	எண்பத்தெட்டு
௨௨	இருபத்திரண்டு
௩௨	முப்பத்திரண்டு
௪௨	நாற்பத்திரண்டு
௫௨	ஐம்பத்திரண்டு
௬௨	அறுபத்திரண்டு
௭௨	எழுபத்திரண்டு
௮௨	எண்பத்திரண்டு
௯௨	தொண்ணூற்றிரண்டு
௨௩	இருபத்திமூன்று
௩௩	முப்பத்திமூன்று
௪௩	நாற்பத்திமூன்று
௫௩	ஐம்பத்திமூன்று
௬௩	அறுபத்திமூன்று
௭௩	எழுபத்திமூன்று
௮௩	எண்பத்திமூன்று
௯௩	தொண்ணூற்றிமூன்று
௨௪	இருபத்திநான்கு
௩௪	முப்பத்திநான்கு
௪௪	நாற்பத்திநான்கு
௫௪	ஐம்பத்திநான்கு
௬௪	அறுபத்திநான்கு
௭௪	எழுபத்திநான்கு
௮௪	எண்பத்திநான்கு
௯௪	தொண்ணூற்றிநான்கு
௨௫	இருபத்தைந்து
௩௫	முப்பத்தைந்து
௪௫	நாற்பத்தைந்து
௫௫	ஐம்பத்தைந்து
௬௫	அறுபத்தைந்து
௭௫	எழுபத்தைந்து
௮௫	எண்பத்தைந்து
௯௫	தொண்ணூற்றைந்து
௨௬	இருபத்தாறு
௫௬	ஐம்பத்தாறு
௭௬	எழுபத்தாறு
௮௬	எண்பத்தாறு
௯௬	தொண்ணூற்றாறு
௨௭	இருபத்தேழு
௩௭	முப்பத்தேழு
௪௭	நாற்பத்தேழு
௫௭	ஐம்பத்தேழு
௬௭	அறுபத்தேழு
௭௭	எழுபத்தேழு
௮௭	எண்பத்தேழு
௯௭	தொண்ணூற்றேழு
௨௮	இருபத்தெட்டு
௩௮	முப்பத்தெட்டு
௪௮	நாற்பத்தெட்டு
௫௮	ஐம்பத்தெட்டு
௬௮	அறுபத்தெட்டு
௭௮	எழுபத்தெட்டு
௮௮	எண்பத்தெட்டு
௯௮	தொண்ணூற்றெட்டு
௨௯	இருபத்தொன்பது
௩௯	முப்பத்தொன்பது
௪௯	நாற்பத்தொன்பது
௫௯	ஐம்பத்தொன்பது
௬௯	அறுபத்தொன்பது
௭௯	எழுபத்தொன்பது
