௧	நூற்று
௨	இருநூற்று
௩	முன்னூற்று
௪	நானூற்று
௫	ஐநூற்று
௬	அறுநூற்று
௭	எழுநூற்று
௮	எண்ணூற்று
௮	எட்டுநூற்று
௯	தொள்ளூற்று
௯	தொள்ளாயிரத்து
௯	தொள்ளுநூற்று
