तिहाई 	३
चौथाई 	४
पाँचवाँ	५
छठा	६
सातवाँ 	७
आठवाँ 	८
नौवाँ 	९
दसवाँ 	१०
ग्यारहवाँ	११
बारहवाँ 	१२
