ibihumbi_cumi	1
ibihumbi_makumyabiri	2
ibihumbi_mirongo_itatu	3
ibihumbi_mirongo_ine	4
ibihumbi_mirongo_itanu	5
ibihumbi_mirongo_itandatatu	6
ibihumbi_mirongo_irindwi	7
ibihumbi_mirongo_inani	8
ibihumbi_mirongo_icyenda	9
