21	12
22	22
23	32
24	42
25	52
26	62
27	72
28	82
29	92
31	13
32	23
33	33
34	43
35	53
36	63
37	73
38	83
39	93
41	14
42	24
43	34
45	54
46	64
47	74
48	84
49	94
44	44
51	15
52	25
53	35
54	45
56	65
57	75
58	85
59	95
55	55
61	16
62	26
63	36
64	46
65	56
67	76
68	86
69	96
66	66
71	17
72	27
73	37
74	47
75	57
76	67
78	87
79	97
77	77
81	18
82	28
83	38
84	48
85	58
86	68
87	78
89	98
88	88
91	19
92	29
93	39
94	49
95	59
96	69
97	79
98	89
99	99
