₹	ரூபாய்
RS	ரூபாய்
Rs	ரூபாய்
rs	ரூபாய்
RS.	ரூபாய்
Rs.	ரூபாய்
rs.	ரூபாய்
£	பவுண்ட்
₩	வான்
$	டாலர்
₺	லீரா
৳	டாக்கா
¥	யென்
₦	நைரா
€	யூரோ
ரூ.	ரூபாய்
ரூ	ரூபாய்
