0	pierwszej
1	drugiej
2	trzeciej
3	czwartej
4	piątej
5	szóstej
6	siódmej
7	ósmej
8	dziewiątej
9	dziesiątej
10	jedenastej
11	dwunastej
12	pierwszej
13	drugiej
14	trzeciej
15	czwartej
16	piątej
17	szóstej
18	siódmej
19	ósmej
20	dziewiątej
21	dziesiątej
22	jedenastej
23	dwunastej
