quatre	quatrième
cinq	cinquième
neuf	neuvième
onze	onzième
douze	douzième
treize	treizième
quatorze	quatorzième
quinze	quinzième
seize	seizième
dix-neuf	dix neuvième
trente	trentième
quarante	quarantième
cinquante	cinquantième
soixante	soixantième
soixante-onze	soixante onzième
soixante-douze	soixante douzième
soixante-treize	soixante treizième
soixante-quatorze	soixante quatorzième
soixante-quinze	soixante quinzième
soixante-seize	soixante seizième
soixante-dix-neuf	soixante dix neuvième
quatre-vingt-onze	quatre vingt onzième
quatre-vingt-douze	quatre vingt douzième
quatre-vingt-treize	quatre vingt treizième
quatre-vingt-quatorze	quatre vingt quatorzième
quatre-vingt-quinze	quatre vingt quinzième
quatre-vingt-seize	quatre vingt seizième
quatre-vingt-dix-neuf	quatre vingt dix neuvième
cents	centième
mille	millième
