一	1
二	2
三	3
四	4
五	5
六	6
七	7
八	8
九	9
十	10
十一	11
十二	12
十三	13
十四	14
十五	15
十六	16
十七	17
十八	18
十九	19
二十	20
二十一	21
二十二	22
二十三	23
二十四	24
壹	1
貳	2
參	3
肆	4
伍	5
陸	6
柒	7
捌	8
玖	9
拾	10
拾壹	11
拾貳	12
拾叁	13
拾肆	14
拾伍	15
拾陸	16
拾柒	17
拾捌	18
拾玖	19
二十	20
二十一	21
二十二	22
二十三	23
二十四	24
兩	2
两	2
贰	2
陆	6
拾贰	12
拾陆	16
贰拾贰  22
