עשר	10
אחד עשר	11
שניים עשר	12
שלושה עשר	13
ארבעה עשר	14
חמישה עשר	15
שישה עשר	16
שבעה עשר	17
שמונה עשר	18
תשעה עשר	19
עשרה	10
אחת עשרה	11
שתיים עשרה	12
שתים עשרה	12
שלוש עשרה	13
ארבע עשרה	14
חמש עשרה	15
שש עשרה	16
שבע עשרה	17
שמונה עשרה	18
תשע עשרה	19
