US$	dólar Estadounidense
US$	Dólar Estadounidense
US$	Dólar estadounidense
US$	dólar Estadounidense
US$	dólar Americano
US$	Dólar Americano
US$	Dólar americano
CAD$	dólar Canadiense
CAD$	Dólar canadiense
CAD$	Dólar Canadiense
AR$	peso Argentino
AR$	Peso Argentino
AR$	Peso argentino
BRL	real Brasileño
BRL	Real Brasileño
BRL	Real brasileño
CHF	franco Suizo
CHF	Franco Suizo
CHF	Franco suizo
CLP	Peso Chileno
CLP	peso Chileno
CLP	Peso chileno
CNY	Yuan Chino
CNY	yuan Chino
CNY	Yuan chino
COP	Peso Colombiano
COP	peso Colombiano
COP	Peso colombiano
CRC	Colón Costarricense
CRC	colón Costarricense
CRC	Colón costarricense
CUP	Peso Cubano
CUP	peso Cubano
CUP	Peso cubano
RD$	Peso Dominicano
RD$	peso Dominicano
RD$	Peso dominicano
GBP	Libra Esterlina
GBP	libra Esterlina
GBP	Libra esterlina
HKD	Dólar De Hong Kong
HKD	dólar de Hong Kong
HKD	Dólar de hong kong
INR	Rupia India
INR	rupia India
INR	Rupia india
Mex$	Peso Mexicano
Mex$	peso Mexicano
Mex$	Peso mexicano
SVC	Colón Salvadoreño
SVC	colón Salvadoreño
SVC	Colón salvadoreño
UYU	Peso Uruguayo
UYU	peso Uruguayo
UYU	Peso uruguayo
VES	Bolívar Soberano
VES	bolívar Soberano
VES	Bolívar soberano
BOP	Peso Boliviano
BOP	peso Boliviano
BOP	Peso boliviano
CLE	Escudo Chileno
CLE	escudo Chileno
CLE	Escudo chileno
ECS	Sucre Ecuatoriano
ECS	sucre Ecuatoriano
ECS	Sucre ecuatoriano
PEH	Sol De Oro
PEH	sol de Oro
PEH	Sol de oro
VEB	Bolívar Venezolano
VEB	bolívar Venezolano
VEB	Bolívar venezolano
VEF	Bolívar Fuerte
VEF	bolívar Fuerte
VEF	Bolívar fuerte
