.	pont
-	kötőjel
_	aláhúzásjel
!	felkiáltójel
#	kettőskereszt
$	dollárjel
%	százalékjel
&	és
'	aposztróf
*	csillagjel
+	pluszjel
/	perjel
=	egyenlő
?	kérdőjel
^	kúpos ékezet
`	tompa ékezet
{	nyitó kapcsos zárójel
|	függőleges vonal
}	berekesztő kapcsos zárójel
~	hullámvonal
,	vessző
:	kettőspont
