一	1
二	2
三	3
四	4
五	5
六	6
七	7
八	8
九	9
十	10
十一	11
十二	12
十三	13
十四	14
十五	15
十六	16
十七	17
十八	18
十九	19
二十	20
二十一	21
二十二	22
二十三	23
二十四	24
二十五	25
二十六	26
二十七	27
二十八	28
二十九	29
三十	30
三十一	31
壹	1
貳	2
參	3
肆	4
伍	5
陸	6
柒	7
捌	8
玖	9
幺	1
两	2
兩	2
拾	10
拾壹	11
拾貳	12
拾叁	13
拾肆	14
拾伍	15
拾陸	16
拾柒	17
拾捌	18
拾玖	19
貳拾	20
貳拾壹	21
貳拾貳	22
貳拾叁	23
貳拾肆	24
貳拾伍	25
貳拾陸	26
貳拾柒	27
貳拾捌	28
貳拾玖	29
叁拾	30
叁拾壹	31
壹	1
拾壹	11
贰拾壹	21
贰	2
陆	6
拾贰	12
拾陆	16
贰拾贰  22
贰拾陆  26
