పదవ	పది
పదకొండవ	పదకొండు
పన్నెండవ	పన్నెండు
పదమూడవ	పదమూడు
పద్నాలుగవ	పద్నాలుగు
పదిహేనవ	పదిహేను
పదహారవ	పదహారు
పదిహేడవ	పదిహేడు
పద్దెనిమిదవ	పద్దెనిమిది
పంతొమ్మిదవ	పంతొమ్మిది

ఇరవైవ	ఇరవై
ముప్పైవ	ముప్పై
నలభైవ	నలభై
యాభైవ	యాభై
అరవైవ	అరవై
డెబ్బైవ	డెబ్బై
ఎనభైవ	ఎనభై
తొంభైవ	తొంభై

పదో	పది
పదకొండో	పదకొండు
పన్నెండో	పన్నెండు
పదమూడో	పదమూడు
పద్నాలుగో	పద్నాలుగు
పదిహేనో	పదిహేను
పదహారో	పదహారు
పదిహేడో	పదిహేడు
పద్దెనిమిదో	పద్దెనిమిది
పంతొమ్మిదో	పంతొమ్మిది

ఇరవైయో	ఇరవై
ముప్పైయో	ముప్పై
నలభైయో	నలభై
యాభైయో	యాభై
అరవైయో	అరవై
డెబ్బైయో	డెబ్బై
ఎనభైయో	ఎనభై
తొంభైయో	తొంభై
