jpg	जे पी जी
jpeg	जे पी ई जी
png	पी एन जी
gif	जी आई एफ
pdf	पी डी एफ
doc	डी ओ सी
docx	डी ओ सी एक्स
xls	एक्स एल एस
xlsx	एक्स एल एस एक्स
ppt	पी पी टी
pptx	पी पी टी एक्स
csv	सी एस वी
txt	टी एक्स टी
html	एच टी एम एल
htm	एच टी एम
xml	एक्स एम एल
json	जे एस ओ एन
css	सी एस एस
js	जे एस
py	पी वाई
java	जावा
cpp	सी पी पी
zip	ज़िप
rar	आर ए आर
tar	टी ए आर
mp3	एम पी तीन
mp4	एम पी चार
avi	ए वी आई
mkv	एम के वी
mov	एम ओ वी
wav	डब्ल्यू ए वी
svg	एस वी जी
ico	आई सी ओ
apk	ए पी के
exe	ई एक्स ई
dmg	डी एम जी
iso	आई एस ओ
sql	एस क्यू एल
log	एल ओ जी
bak	बी ए के
JPG	जे पी जी
JPEG	जे पी ई जी
PNG	पी एन जी
PDF	पी डी एफ
DOC	डी ओ सी
DOCX	डी ओ सी एक्स
CSV	सी एस वी
TXT	टी एक्स टी
HTML	एच टी एम एल
MP3	एम पी तीन
MP4	एम पी चार
