H2O	जल
H₂O	जल
CO2	कार्बन डाइऑक्साइड
CO₂	कार्बन डाइऑक्साइड
O2	ऑक्सीजन
O₂	ऑक्सीजन
N2	नाइट्रोजन
N₂	नाइट्रोजन
NaCl	सोडियम क्लोराइड
HCl	हाइड्रोक्लोरिक एसिड
H2SO4	सल्फ्यूरिक एसिड
H₂SO₄	सल्फ्यूरिक एसिड
HNO3	नाइट्रिक एसिड
HNO₃	नाइट्रिक एसिड
NH3	अमोनिया
NH₃	अमोनिया
CH4	मीथेन
CH₄	मीथेन
NaOH	सोडियम हाइड्रॉक्साइड
KOH	पोटेशियम हाइड्रॉक्साइड
Ca(OH)2	कैल्शियम हाइड्रॉक्साइड
Ca(OH)₂	कैल्शियम हाइड्रॉक्साइड
CaCO3	कैल्शियम कार्बोनेट
CaCO₃	कैल्शियम कार्बोनेट
C6H12O6	ग्लूकोज़
C₆H₁₂O₆	ग्लूकोज़
NaHCO3	सोडियम बाइकार्बोनेट
NaHCO₃	सोडियम बाइकार्बोनेट
Na2CO3	सोडियम कार्बोनेट
Na₂CO₃	सोडियम कार्बोनेट
CH₃COO–	एसीटेट आयन
CH3COO-	एसीटेट आयन
CH₃COO⁻	एसीटेट आयन
Ba(OH)2	बेरियम हाइड्रॉक्साइड
Ba(OH)₂	बेरियम हाइड्रॉक्साइड
Al2(SO4)3	एल्युमिनियम सल्फेट
Al₂(SO₄)₃	एल्युमिनियम सल्फेट
