Décimo	diez
Décima	diez
Decimoprimero	once
Decimoprimera	once
Decimoprimer	once
Décimo Primero	once
Décima Primera	once
Décimo Primera	once
Décimo Primer	once
Undécimo	once
Undécima	once
Decimosegundo	doce
Decimosegunda	doce
Décimo Segundo	doce
Décima Segunda	doce
Décimo Segunda	doce
Duodécimo	doce
Duodécima	doce
Decimotercero	trece
Decimotercera	trece
Decimotercer	trece
Décimo Tercero	trece
Décima Tercera	trece
Décimo Tercera	trece
Décimo Tercer	trece
Decimocuarto	catorce
Decimocuarta	catorce
Décimo Cuarto	catorce
Décima Cuarta	catorce
Décimo Cuarta	catorce
Decimoquinto	quince
Decimoquinta	quince
Décimo Quinto	quince
Décima Quinta	quince
Décimo Quinta	quince
Decimosexto	dieciséis
Decimosexta	dieciséis
Décimo Sexto	dieciséis
Décima Sexta	dieciséis
Décimo Sexta	dieciséis
Decimoséptimo	diecisiete
Decimoséptima	diecisiete
Décimo Séptimo	diecisiete
Décima Séptima	diecisiete
Décimo Séptima	diecisiete
Décimo Sétimo	diecisiete
Décimo Sétima	diecisiete
Décima Sétima	diecisiete
Decimosétimo	diecisiete
Decimosétima	diecisiete
Decimoctavo	dieciocho
Decimoctava	dieciocho
Décimo Octavo	dieciocho
Décima Octava	dieciocho
Décimo Octava	dieciocho
Decimonoveno	diecinueve
Decimonovena	diecinueve
Décimo Noveno	diecinueve
Décima Novena	diecinueve
Décimo Novena	diecinueve
