ένα	1
μία	1
μια	1
ένας	1
δύο	2
δυο	2
τρία	3
τρεις	3
τέσσερα	4
τέσσερις	4
πέντε	5
έξι	6
εφτά	7
επτά	7
οχτώ	8
οκτώ	8
εννιά	9
εννέα	9
