१०	ten
११	eleven
१२	twelve
१३	thirteen
१४	fourteen
१५	fifteen
१६	sixteen
१७	seventeen
१८	eighteen
१९	nineteen
२०	twenty
२१	twenty one
२२	twenty two
२३	twenty three
२४	twenty four
२५	twenty five
२६	twenty six
२७	twenty seven
२८	twenty eight
२९	twenty nine
३०	thirty
३१	thirty one
३२	thirty two
३३	thirty three
३४	thirty four
३५	thirty five
३६	thirty six
३७	thirty seven
३८	thirty eight
३९	thirty nine
४०	forty
४१	forty one
४२	forty two
४३	forty three
४४	forty four
४५	forty five
४६	forty six
४७	forty seven
४८	forty eight
४९	forty nine
५०	fifty
५१	fifty one
५२	fifty two
५३	fifty three
५४	fifty four
५५	fifty five
५६	fifty six
५७	fifty seven
५८	fifty eight
५९	fifty nine
६०	sixty
६१	sixty one
६२	sixty two
६३	sixty three
६४	sixty four
६५	sixty five
६६	sixty six
६७	sixty seven
६८	sixty eight
६९	sixty nine
७०	seventy
७१	seventy one
७२	seventy two
७३	seventy three
७४	seventy four
७५	seventy five
७६	seventy six
७७	seventy seven
७८	seventy eight
७९	seventy nine
८०	eighty
८१	eighty one
८२	eighty two
८३	eighty three
८४	eighty four
८५	eighty five
८६	eighty six
८७	eighty seven
८८	eighty eight
८९	eighty nine
९०	ninety
९१	ninety one
९२	ninety two
९३	ninety three
९४	ninety four
९५	ninety five
९६	ninety six
९७	ninety seven
९८	ninety eight
९९	ninety nine
