tys	tysiąc
tys.	tysiąc
mln	milion
mln.	milion
mld	miliard
mld.	miliard
bln	bilion
bln.	bilion
bld	biliard
bld.	biliard
trl	trylion
trl.	trylion
trld	tryliard
trld.	tryliard
